timestamp,open,high,low,close,volume,trend
12/21/2019,7188.01,7190.58,7105,7132.75,19467.17403,0
12/22/2019,7131.59,7518.54,7122.47,7501.44,39137.45515,0
12/23/2019,7500.71,7695.38,7265.84,7317.09,68051.9972,0
12/24/2019,7317.3,7436.68,7157.04,7255.77,43629.49419,0
12/25/2019,7255.77,7271.77,7128.86,7204.63,27492.04432,0
12/26/2019,7205.01,7435,7157.12,7202,36259.76108,0
12/27/2019,7202,7275.86,7076.42,7254.74,33642.70186,0
12/28/2019,7254.77,7365.01,7238.67,7316.14,26848.9822,0
12/29/2019,7315.36,7528.45,7288,7388.24,31387.10609,0
12/30/2019,7388.43,7408.24,7220,7246,29605.91178,0
12/31/2019,7246,7320,7145.01,7195.23,25954.45353,0
1/1/2020,7195.24,7255,7175.15,7200.85,16792.38817,0
1/2/2020,7200.77,7212.5,6924.74,6965.71,31951.48393,0
1/3/2020,6965.49,7405,6871.04,7344.96,68428.50045,0
1/4/2020,7345,7404,7272.21,7354.11,29987.97498,0
1/5/2020,7354.19,7495,7318,7358.75,38331.0856,0
1/6/2020,7357.64,7795.34,7346.76,7758,54635.69532,0
1/7/2020,7758.9,8207.68,7723.71,8145.28,91171.68466,0
1/8/2020,8145.92,8455,7870,8055.98,112622.6426,0
1/9/2020,8054.72,8055.96,7750,7817.76,64239.51983,0
1/10/2020,7817.74,8199,7672,8197.02,82406.77745,0
1/11/2020,8198.86,8286.34,8003.16,8020.01,54810.03267,0
1/12/2020,8020.01,8197,7960,8184.98,38131.49434,0
1/13/2020,8184.97,8196,8055.89,8110.34,31159.75568,0
1/14/2020,8110.34,8880,8105.54,8810.01,120399.1267,0
1/15/2020,8814.64,8916.48,8564,8821.41,84816.29761,0
1/16/2020,8820.01,8859.81,8586,8720.01,51991.07428,0
1/17/2020,8720.15,9041.65,8672.44,8913.28,70897.73738,0
1/18/2020,8913.27,8988.88,8806.38,8915.96,38294.74655,0
1/19/2020,8915.09,9198.98,8466,8701.7,70676.88926,0
1/20/2020,8701.72,8746.99,8521.28,8642.35,38896.63975,0
1/21/2020,8642.35,8789,8488,8736.03,36494.68766,0
1/22/2020,8736.04,8818,8590,8682.36,29080.55714,0
1/23/2020,8682.77,8691.81,8306.39,8404.52,48165.9446,0
1/24/2020,8404.52,8528.02,8238,8439,41687.52953,0
1/25/2020,8438.99,8451.26,8254.9,8340.58,25521.15793,0
1/26/2020,8340.01,8618.13,8293.66,8615,31130.48516,0
1/27/2020,8614.39,9000,8535,8907.57,53973.543,0
1/28/2020,8907.57,9400,8862.4,9374.21,74584.85377,0
1/29/2020,9375.34,9449.24,9216,9301.53,53864.06512,0
1/30/2020,9301.57,9578,9204.44,9513.21,60626.74426,0
1/31/2020,9511.52,9530.22,9210.01,9352.89,45552.02235,0
2/1/2020,9351.71,9464.53,9281,9384.61,28578.06735,0
2/2/2020,9384.41,9477.03,9120,9331.51,45690.91254,0
2/3/2020,9331.59,9618.79,9234,9292.24,50892.13345,0
2/4/2020,9291.35,9350,9093.01,9197.02,53308.17527,0
2/5/2020,9197.02,9744.45,9177.22,9612.04,64870.41562,0
2/6/2020,9612.03,9862.57,9526.35,9772,64949.70659,0
2/7/2020,9772,9885,9730,9813.73,43966.11463,0
2/8/2020,9813.87,9940,9667.11,9895.05,43600.84367,0
2/9/2020,9895.04,10166,9880.75,10151.75,43408.47562,0
2/10/2020,10151.72,10188,9756,9851.83,59573.08462,0
2/11/2020,9851.74,10323.59,9700,10223.08,62422.39522,0
2/12/2020,10223.08,10450,10223.08,10326.46,61008.06393,0
2/13/2020,10325.33,10500,10080,10229.63,79344.35876,0
2/14/2020,10227.78,10381.56,10111.37,10344.36,47038.48017,0
2/15/2020,10344.36,10375,9801,9904.72,57657.20295,0
2/16/2020,9904.46,10050,9638.12,9917.27,60023.99954,0
2/17/2020,9910.7,9964.16,9452.67,9706,70261.0119,0
2/18/2020,9706,10250,9576.01,10164.71,70604.12402,0
2/19/2020,10164.78,10250,9350,9593.79,55162.5869,0
2/20/2020,9594.65,9699,9400,9596.42,60152.34291,0
2/21/2020,9597.21,9755.51,9550.21,9677.05,42181.55452,0
2/22/2020,9677.05,9709.17,9560.02,9650.86,24636.75762,0
2/23/2020,9650.85,9990,9645,9936.4,37702.08984,0
2/24/2020,9936.4,9990,9473.56,9656.13,55796.59612,0
2/25/2020,9655.52,9675,9250,9315.84,54379.34455,0
2/26/2020,9316.48,9377.44,8633.63,8785.25,92130.34548,0
2/27/2020,8786,8971.77,8531,8823.21,72483.57876,0
2/28/2020,8823.25,8900,8445,8692.91,71155.20898,0
2/29/2020,8690.8,8790,8523.55,8523.61,36748.18304,0
3/1/2020,8523.61,8750,8411,8531.88,43892.20178,0
3/2/2020,8530.3,8965.75,8498,8915.24,60401.31773,0
3/3/2020,8911.18,8919.65,8651,8760.07,55154.99728,0
3/4/2020,8760.07,8848.29,8660,8750.87,38696.48258,0
3/5/2020,8750.99,9159.42,8746.54,9054.68,58201.86636,0
3/6/2020,9054.64,9170,8985.5,9131.88,43782.94804,0
3/7/2020,9130.89,9188,8835,8886.66,45422.20453,0
3/8/2020,8885.25,8886.76,8000,8033.31,77537.31517,0
3/9/2020,8034.76,8179.31,7632.01,7929.87,116968.8633,0
3/10/2020,7929.87,8149,7728.01,7894.56,86783.44388,0
3/11/2020,7894.57,7980,7590,7934.52,79942.41117,0
3/12/2020,7934.58,7966.17,4410,4800,261505.6087,0
3/13/2020,4800.01,5955,3782.13,5578.6,402201.6738,0
3/14/2020,5576.05,5640.52,5055.13,5172.06,136910.136,1
3/15/2020,5172.48,5940,5093.1,5361.3,139916.1465,1
3/16/2020,5360.33,5365.42,4442.12,5028.97,227276.9228,1
3/17/2020,5028.86,5525,4921.45,5312.64,150089.9263,1
3/18/2020,5312.64,5436.17,5009.37,5393.04,137127.6349,1
3/19/2020,5393.26,6400,5252.53,6162.37,199020.8734,1
3/20/2020,6162.05,6900,5670,6208.36,219298.3295,1
3/21/2020,6204.57,6456.98,5860.02,6186.98,128913.6684,1
3/22/2020,6187.04,6407.87,5734.01,5816.19,119115.9905,1
3/23/2020,5816.05,6600,5688,6467.31,164674.2158,1
3/24/2020,6465.25,6833,6371.33,6744.72,151138.0099,1
3/25/2020,6744.69,6957.96,6450,6677.43,132155.735,1
3/26/2020,6677.42,6780,6510,6737.36,83026.55521,1
3/27/2020,6737.27,6842.59,6261,6359.11,82914.96835,1
3/28/2020,6359.11,6360,6024,6236.65,93159.69343,1
3/29/2020,6236.65,6266,5866.56,5881.42,63311.62771,1
3/30/2020,5880.5,6599,5857.76,6394.38,118889.55,1
3/31/2020,6394.45,6523.23,6321.4,6410.44,72337.59526,1
4/1/2020,6412.14,6679.94,6150.11,6642.92,97500.7524,1
4/2/2020,6643.36,7198,6551,6794.09,149299.9069,1
4/3/2020,6793.86,7048,6602.1,6734.1,104080.2769,1
4/4/2020,6732.97,6990.41,6650.01,6856.99,72990.86114,1
4/5/2020,6857.41,6895.54,6677.52,6772.78,49685.35698,1
4/6/2020,6772.78,7355.14,6765,7329.9,118052.0008,1
4/7/2020,7329.9,7459.69,7077,7197.32,103585.1689,1
4/8/2020,7197.32,7420,7150,7361.28,76059.14584,1
4/9/2020,7360.26,7371.92,7108.08,7283.54,61094.87242,1
4/10/2020,7283.54,7295.75,6739.98,6858.92,104674.6234,1
4/11/2020,6858.92,6944.3,6760,6876.83,45470.29321,1
4/12/2020,6876.84,7177,6780,6903.79,73868.6665,1
4/13/2020,6903.79,6903.79,6575,6837.91,96415.47657,1
4/14/2020,6838.04,6978,6754.28,6868.7,69068.62329,1
4/15/2020,6868.57,6933,6605,6621.24,61571.38499,1
4/16/2020,6621.25,7190,6468.27,7101.94,125009.8575,1
4/17/2020,7101.99,7148.12,6972.98,7027.55,54126.50976,1
4/18/2020,7026.78,7293.08,7014.4,7248.6,49488.54282,1
4/19/2020,7248.6,7266.15,7055.6,7120.74,45664.86393,1
4/20/2020,7121.4,7220,6751,6826.83,90149.49137,1
4/21/2020,6828.98,6940,6762,6841.37,60109.71081,1
4/22/2020,6841.36,7156.38,6818,7125.14,61486.37733,1
4/23/2020,7125.12,7738,7020,7482.39,102773.5696,1
4/24/2020,7483.96,7615.96,7388,7505,60182.11994,1
4/25/2020,7505,7705,7431.07,7538.67,43874.42773,1
4/26/2020,7539.03,7700,7480,7693.1,50522.61621,1
4/27/2020,7693.1,7792.02,7606,7774.62,65441.33958,1
4/28/2020,7773.51,7780,7659.12,7738.98,46302.75264,1
4/29/2020,7738.58,8952.89,7710.05,8778.57,183546.8875,1
4/30/2020,8778.58,9460,8401,8620,206277.2141,1
5/1/2020,8620,9059.18,8613.56,8826.96,91468.81506,1
5/2/2020,8825.67,9010,8753,8972.05,59002.08755,1
5/3/2020,8972.58,9200,8712,8894.16,90126.06564,1
5/4/2020,8894.15,8950,8522,8871.96,84418.51233,1
5/5/2020,8871.92,9118.58,8760,9021.83,76480.76534,1
5/6/2020,9021.36,9395,8906.21,9142.92,105925.3024,1
5/7/2020,9143.4,10067,9021,9986.4,147154.6114,1
5/8/2020,9986.3,10035.96,9705,9800.01,100683.7964,1
5/9/2020,9800.02,9914.25,9520,9539.4,81950.67957,1
5/10/2020,9539.1,9574.83,8117,8722.77,183865.182,1
5/11/2020,8722.77,9168,8200,8561.52,168807.2518,1
5/12/2020,8562.04,8978.26,8528.78,8810.79,86522.78007,1
5/13/2020,8810.99,9398,8792.99,9309.37,92466.27402,1
5/14/2020,9309.35,9939,9256.76,9791.98,129565.3775,1
5/15/2020,9791.97,9845.62,9150,9316.42,115890.7615,1
5/16/2020,9315.96,9588,9220,9381.27,59587.62786,1
5/17/2020,9380.81,9888,9322.1,9680.04,68647.76432,1
5/18/2020,9681.11,9950,9464.23,9733.93,82006.60358,1
5/19/2020,9733.93,9897.21,9474,9775.53,78539.76045,1
5/20/2020,9775.13,9842,9326,9511.43,74923.73809,1
5/21/2020,9511.43,9578.47,8815,9068.65,108928.781,1
5/22/2020,9067.51,9271,8933.52,9170,58943.13102,1
5/23/2020,9170,9307.85,9070,9179.15,43526.29697,1
5/24/2020,9179.01,9298,8700,8720.34,70379.86645,1
5/25/2020,8718.14,8979.66,8642.72,8900.35,62833.91095,1
5/26/2020,8900.35,9017.67,8700,8841.18,58299.77014,1
5/27/2020,8841,9225,8811.73,9204.07,68910.35551,1
5/28/2020,9204.07,9625.47,9110,9575.89,74110.78766,1
5/29/2020,9575.87,9605.26,9330,9427.07,57374.36296,1
5/30/2020,9426.6,9740,9331.23,9697.72,55665.27254,1
5/31/2020,9697.72,9700,9381.41,9448.27,48333.7864,1
6/1/2020,9448.27,10380,9421.67,10200.77,76649.12696,1
6/2/2020,10202.71,10228.99,9266,9518.04,108970.7732,1
6/3/2020,9518.02,9690,9365.21,9666.24,46252.64494,1
6/4/2020,9666.32,9881.63,9450,9789.06,57456.10097,1
6/5/2020,9788.14,9854.75,9581,9621.16,47788.05005,1
6/6/2020,9621.17,9735,9531.05,9666.3,32752.95089,1
6/7/2020,9666.85,9802,9372.46,9746.99,57952.84839,1
6/8/2020,9746.99,9800,9633,9782.01,40664.66413,1
6/9/2020,9782,9877,9570,9772.43,46024.00129,1
6/10/2020,9772.44,9992.72,9704.18,9885,47130.76298,1
6/11/2020,9885.22,9964,9113,9280.4,94418.98473,1
6/12/2020,9278.88,9557.12,9232.51,9465.13,50119.06693,1
6/13/2020,9464.96,9494.73,9351,9473.34,27759.78485,1
6/14/2020,9473.34,9480.99,9245,9342.1,30055.50661,1
6/15/2020,9342.1,9495,8910.45,9426.02,86107.92471,1
6/16/2020,9426.05,9589,9373.09,9525.59,52052.44693,1
6/17/2020,9526.97,9565,9236.61,9465.14,48046.41115,1
6/18/2020,9465.13,9489,9280,9386.32,37381.95377,1
6/19/2020,9386.32,9438.3,9215.79,9310.23,45330.98367,1
6/20/2020,9310.23,9395,9170.95,9358.95,30329.06538,1
6/21/2020,9358.95,9422,9281.54,9294.69,24316.92623,1
6/22/2020,9294.69,9780,9277.09,9685.69,57895.46834,1
6/23/2020,9685.69,9720,9577.03,9624.89,41031.02938,1
6/24/2020,9624.33,9670,9208,9296.49,61571.56146,1
6/25/2020,9298.33,9340,9009.69,9249.49,55831.61916,1
6/26/2020,9249.49,9298,9045.45,9162.21,50292.29828,1
6/27/2020,9162.21,9196.24,8833,9012,46290.93011,1
6/28/2020,9012,9191,8948.06,9116.35,30688.17642,1
6/29/2020,9116.16,9238,9024.67,9192.56,42120.29326,1
6/30/2020,9192.93,9205,9064.89,9138.55,31463.1628,1
7/1/2020,9138.08,9292,9080.1,9232,38488.5287,1
7/2/2020,9231.99,9261.96,8940,9086.54,45725.16808,1
7/3/2020,9086.54,9125,9037.47,9058.26,28943.42018,1
7/4/2020,9057.79,9190,9040.04,9135.46,26441.96848,1
7/5/2020,9135,9145.24,8893.03,9069.41,34073.65363,1
7/6/2020,9069.41,9375,9055.92,9344.2,54463.13228,1
7/7/2020,9342.47,9379.42,9203,9257.39,34587.33668,1
7/8/2020,9257.4,9470,9231,9436.06,56140.51778,1
7/9/2020,9436.06,9440.79,9160,9232.43,48044.45065,1
7/10/2020,9232.42,9317.48,9125,9288.34,38295.49401,1
7/11/2020,9288.34,9299.28,9178.25,9234.03,22561.366,1
7/12/2020,9234.02,9345,9157.5,9302.75,30872.70229,1
7/13/2020,9303.31,9343.82,9200.89,9242.62,42740.06912,1
7/14/2020,9242.61,9279.54,9113,9255.85,45772.55251,1
7/15/2020,9255.85,9276.49,9160.57,9197.6,39053.57967,1
7/16/2020,9197.6,9226.15,9047.25,9133.72,43375.57119,1
7/17/2020,9133.72,9186.83,9089.81,9154.32,28054.35874,1
7/18/2020,9154.31,9219.3,9121.1,9170.28,22554.54146,1
7/19/2020,9170.3,9232.27,9101.35,9208.99,26052.01942,1
7/20/2020,9208.99,9221.52,9131,9160.78,35458.76408,1
7/21/2020,9160.78,9437.73,9152.8,9390,60413.58249,1
7/22/2020,9390,9544,9261,9518.16,48815.00411,1
7/23/2020,9518.16,9664,9440.33,9603.27,51856.2335,1
7/24/2020,9603.27,9637,9463.44,9537.8,43931.13621,1
7/25/2020,9538.1,9732.9,9513,9700.42,40679.54542,1
7/26/2020,9700.42,10111,9650,9931.54,65279.26932,1
7/27/2020,9931.54,11394.86,9917.21,11029.96,150188.9331,1
7/28/2020,11029.96,11242.23,10565,10906.27,97267.73419,1
7/29/2020,10906.27,11342.82,10812,11100.53,76838.09423,1
7/30/2020,11100.52,11170,10831,11099.61,60794.82646,1
7/31/2020,11099.79,11444,10960,11335.46,70063.66097,1
8/1/2020,11335.46,11861,11220,11801.17,85087.48513,1
8/2/2020,11801.17,12123.46,10518.5,11071.35,97553.0776,1
8/3/2020,11071.36,11473,10936,11219.81,56931.84148,1
8/4/2020,11219.68,11414.98,11000,11191.97,58629.11371,1
8/5/2020,11191.99,11780.93,11093,11744.91,74970.25685,1
8/6/2020,11744.91,11900,11562.5,11762.46,63529.08502,1
8/7/2020,11762.47,11909.94,11322,11594.23,65755.92602,1
8/8/2020,11594.36,11808.27,11512,11761.41,41858.16104,1
8/9/2020,11761.02,11797.11,11521.97,11681.68,41493.06734,1
8/10/2020,11681.69,12067.35,11450,11892.92,84952.33789,1
8/11/2020,11892.9,11935,11125,11392.08,90748.28463,1
8/12/2020,11392.09,11617.52,11150,11564.33,64909.61364,1
8/13/2020,11564.34,11792.96,11270.36,11780,70132.4915,1
8/14/2020,11779.77,11850,11634.03,11760.54,59818.8527,1
8/15/2020,11760.55,11980,11680,11852.4,56237.90505,1
8/16/2020,11852.4,11931.72,11686,11911,41368.23691,1
8/17/2020,11910.99,12468,11769.78,12281.13,84734.21154,1
8/18/2020,12281.15,12387.77,11817.93,11945.01,75923.83553,1
8/19/2020,11945.1,12020.08,11561,11754.59,73940.16961,1
8/20/2020,11754.38,11888,11668,11853.55,46085.25435,1
8/21/2020,11853.54,11878,11485.81,11531.34,64448.30614,1
8/22/2020,11531.23,11686,11376.81,11662.96,43678.70165,1
8/23/2020,11663.51,11718.07,11514.13,11648.13,37900.00469,1
8/24/2020,11648.12,11824.9,11585.09,11748.2,46212.39187,1
8/25/2020,11748.19,11767.85,11117.64,11318.42,69590.92327,1
8/26/2020,11318.42,11539.32,11244,11461.43,53998.23123,1
8/27/2020,11461.42,11592.2,11125,11330.38,63246.03638,1
8/28/2020,11330.38,11542.65,11276.89,11526.91,45953.90837,1
8/29/2020,11526.9,11580.02,11417.04,11465.84,32973.7992,1
8/30/2020,11465.84,11719,11458,11711.16,43177.87905,1
8/31/2020,11711.17,11800.77,11570,11649.51,55353.61774,1
9/1/2020,11649.51,12050.85,11515,11921.97,78148.19367,1
9/2/2020,11921.97,11954.57,11160.1,11388.54,87221.8456,1
9/3/2020,11388.54,11462.6,9960.8,10140.85,121950.106,1
9/4/2020,10138.29,10627.05,9875.5,10446.25,92733.59911,1
9/5/2020,10446.25,10565.68,9825,10166.69,90001.60557,1
9/6/2020,10166.69,10347.14,9994.86,10256.2,56368.78882,1
9/7/2020,10255.89,10410.75,9875,10373.44,62620.23068,1
9/8/2020,10373.45,10438,9850,10126.65,73491.87842,1
9/9/2020,10126.66,10343,9981.01,10219.2,49347.11378,1
9/10/2020,10219.29,10483.35,10070.83,10336.87,58253.75375,1
9/11/2020,10336.86,10397.6,10200,10387.89,43830.25447,1
9/12/2020,10387.89,10477.97,10269.25,10440.92,35379.1531,1
9/13/2020,10440.67,10580.11,10200,10332.83,43837.60987,1
9/14/2020,10332.84,10750,10212.34,10671.77,67059.29136,1
9/15/2020,10671.77,10930.04,10606.48,10785.31,61822.45279,1
9/16/2020,10785.23,11093,10661.22,10954.01,64991.51244,1
9/17/2020,10954.01,11045.46,10745.83,10939.99,55601.61453,1
9/18/2020,10940,11038.03,10812.84,10933.39,47266.72828,1
9/19/2020,10933.4,11179.79,10887.37,11080.65,38440.03686,1
9/20/2020,11080.64,11080.64,10723,10920.28,39157.92257,1
9/21/2020,10920.28,10988.86,10296.35,10417.22,70683.43118,1
9/22/2020,10417.22,10572.71,10353,10529.61,43991.23548,1
9/23/2020,10529.61,10537.15,10136.82,10241.46,51876.56808,1
9/24/2020,10241.46,10795.24,10190.93,10736.32,57676.61943,1
9/25/2020,10736.33,10760.53,10556.24,10686.67,48101.11701,1
9/26/2020,10686.57,10820.94,10644.68,10728.6,28420.83666,1
9/27/2020,10728.59,10799,10594.82,10774.25,30549.48325,1
9/28/2020,10774.26,10950,10626,10696.12,50095.25173,1
9/29/2020,10696.11,10867.54,10635.87,10840.48,41874.8984,1
9/30/2020,10840.58,10849.34,10665.13,10776.59,39596.02732,1
10/1/2020,10776.59,10920,10437,10619.13,60866.33289,1
10/2/2020,10619.13,10664.64,10374,10570.4,50130.39371,1
10/3/2020,10570.4,10603.56,10496.46,10542.06,22298.22134,1
10/4/2020,10542.07,10696.87,10517.87,10666.63,23212.0016,1
10/5/2020,10666.62,10798,10615.64,10792.21,34025.76165,1
10/6/2020,10792.2,10800,10525,10599.66,48674.74047,1
10/7/2020,10599.65,10681.87,10546.17,10666.39,32811.99028,1
10/8/2020,10666.4,10950,10530.41,10925.57,51959.69157,1
10/9/2020,10925.44,11104.64,10829,11050.64,48240.07324,1
10/10/2020,11050.64,11491,11050.51,11293.22,43648.03694,1
10/11/2020,11293.22,11445,11221,11369.02,29043.85134,1
10/12/2020,11369.02,11720.01,11172,11528.25,52825.28371,1
10/13/2020,11528.24,11557,11300,11420.56,42205.28371,1
10/14/2020,11420.57,11547.98,11280,11417.89,41415.10602,1
10/15/2020,11417.89,11617.34,11250.83,11505.12,48760.71768,1
10/16/2020,11505.13,11541.15,11200,11319.32,48797.7495,1
10/17/2020,11319.24,11402.42,11255,11360.2,22368.91524,1
10/18/2020,11360.31,11505,11346.22,11503.14,23284.04119,1
10/19/2020,11503.14,11823.99,11407.96,11751.47,47414.53469,1
10/20/2020,11751.46,12038.38,11677.59,11909.99,62134.75066,1
10/21/2020,11910,13217.68,11886.95,12780.96,114584.4568,1
10/22/2020,12780.75,13185,12678.08,12968.52,70038.82414,1
10/23/2020,12968.84,13027.69,12720.08,12923.07,50386.99984,1
10/24/2020,12923.06,13166.73,12870,13111.73,35952.20907,1
10/25/2020,13111.73,13350,12888,13028.83,38481.5795,1
10/26/2020,13029.64,13238.81,12765,13052.19,60951.67299,1
10/27/2020,13052.15,13789.29,13019.87,13636.17,80811.01945,1
10/28/2020,13636.16,13859.48,12888,13266.4,94440.56123,1
10/29/2020,13266.4,13642.91,12920.77,13455.7,74872.60213,1
10/30/2020,13455.69,13669.98,13115,13560.1,70657.77888,1
10/31/2020,13560.1,14100,13411.5,13791,67339.23852,1
11/1/2020,13791,13895,13603,13761.5,36285.64853,1
11/2/2020,13761.49,13830,13195.05,13549.37,64566.42191,1
11/3/2020,13549.63,14066.11,13284.99,14023.53,74115.63079,1
11/4/2020,14023.53,14259,13525,14144.01,93016.98826,1
11/5/2020,14144.01,15750,14093.56,15590.02,143741.5227,1
11/6/2020,15590.02,15960,15166,15579.92,122618.1977,1
11/7/2020,15579.93,15753.52,14344.22,14818.3,101431.2066,1
11/8/2020,14818.3,15650,14703.88,15475.1,65547.17857,1
11/9/2020,15475.1,15840,14805.54,15328.41,108976.3341,1
11/10/2020,15328.41,15460,15072.46,15297.21,61681.91961,1
11/11/2020,15297.21,15965,15272.68,15684.24,78469.74646,1
11/12/2020,15684.25,16340.7,15440.64,16291.86,102196.3566,1
11/13/2020,16291.85,16480,15952.35,16320.7,75691.88101,1
11/14/2020,16320.04,16326.99,15670,16070.45,59116.34718,1
11/15/2020,16069.56,16180,15774.72,15957,43596.84151,1
11/16/2020,15957,16880,15864,16713.57,81300.67592,1
11/17/2020,16713.08,17858.82,16538,17659.38,115221.4031,1
11/18/2020,17659.38,18476.93,17214.45,17776.12,149019.7881,1
11/19/2020,17777.75,18179.8,17335.65,17802.82,93009.56101,1
11/20/2020,17802.81,18815.22,17740.04,18655.67,88423.01849,1
11/21/2020,18655.66,18965.9,18308.58,18703.8,75577.45839,1
11/22/2020,18703.8,18750,17610.86,18414.43,81645.73778,1
11/23/2020,18413.88,18766,18000,18368,82961.50609,1
11/24/2020,18368.01,19418.97,18018,19160.01,113581.5092,1
11/25/2020,19160,19484.21,18500.27,18719.11,93266.57689,1
11/26/2020,18718.83,18915.03,16188,17149.47,181005.2467,1
11/27/2020,17149.47,17457.62,16438.08,17139.52,85297.02479,1
11/28/2020,17139.53,17880.49,16865.56,17719.85,64910.69997,1
11/29/2020,17719.84,18360.05,17517,18184.99,55329.0163,1
11/30/2020,18185,19863.16,18184.99,19695.87,115463.4669,1
12/1/2020,19695.87,19888,18001.12,18764.96,127698.7627,1
12/2/2020,18764.96,19342,18330,19204.09,75911.01348,1
12/3/2020,19204.08,19598,18867.2,19421.9,66689.39128,1
12/4/2020,19422.34,19527,18565.31,18650.52,71283.6682,1
12/5/2020,18650.51,19177,18500,19147.66,42922.74857,1
12/6/2020,19147.66,19420,18857,19359.4,37043.09186,1
12/7/2020,19358.67,19420.91,18902.88,19166.9,41372.29629,1
12/8/2020,19166.9,19294.84,18200,18324.11,61626.94761,1
12/9/2020,18324.11,18639.57,17650,18541.28,79585.5538,1
12/10/2020,18541.29,18557.32,17911.12,18254.63,52890.67509,1
12/11/2020,18254.81,18292.73,17572.33,18036.53,72610.72426,1
12/12/2020,18036.53,18948.66,18020.7,18808.69,49519.97843,1
12/13/2020,18808.69,19411,18711.12,19174.99,56560.82174,1
12/14/2020,19174.99,19349,19000,19273.14,47257.20129,1
12/15/2020,19273.69,19570,19050,19426.43,61834.36601,1
12/16/2020,19426.43,21560,19278.6,21335.52,114306.3356,1
12/17/2020,21335.52,23800,21230,22797.16,184882.4767,1
12/18/2020,22797.15,23285.18,22350,23107.39,79646.13432,1
12/19/2020,23107.39,24171.47,22750,23821.61,86045.06468,1
12/20/2020,23821.6,24295,23060,23455.52,76690.14569,1
12/21/2020,23455.54,24102.77,21815,22719.71,88030.29724,1
12/22/2020,22719.88,23837.1,22353.4,23810.79,87033.12616,1
12/23/2020,23810.79,24100,22600,23232.76,119047.2597,1
12/24/2020,23232.39,23794.43,22703.42,23729.2,69013.83425,1
12/25/2020,23728.99,24789.86,23433.6,24712.47,79519.94357,1
12/26/2020,24712.47,26867.03,24500,26493.39,97806.51339,1
12/27/2020,26493.4,28422,25700,26281.66,148455.5862,1
12/28/2020,26281.54,27500,26101,27079.41,79721.7425,1
12/29/2020,27079.42,27410,25880,27385,69411.59261,1
12/30/2020,27385,28996,27320,28875.54,95356.05783,1
12/31/2020,28875.55,29300,27850,28923.63,75508.50515,1
1/1/2021,28923.63,29600,28624.57,29331.69,54182.92501,1
1/2/2021,29331.7,33300,28946.53,32178.33,129993.8734,1
1/3/2021,32176.45,34778.11,31962.99,33000.05,120957.5668,1
1/4/2021,33000.05,33600,28130,31988.71,140899.8857,1
1/5/2021,31989.75,34360,29900,33949.53,116049.997,1
1/6/2021,33949.53,36939.21,33288,36769.36,127139.2013,1
1/7/2021,36769.36,40365,36300,39432.28,132825.7004,1
1/8/2021,39432.48,41950,36500,40582.81,139789.9575,1
1/9/2021,40586.96,41380,38720,40088.22,75785.97968,1
1/10/2021,40088.22,41350,35111.11,38150.02,118209.5445,1
1/11/2021,38150.02,38264.74,30420,35404.47,251156.1383,1
1/12/2021,35410.37,36628,32531,34051.24,133948.152,1
1/13/2021,34049.15,37850,32380,37371.38,124477.9149,1
1/14/2021,37371.38,40100,36701.23,39144.5,102950.3894,1
1/15/2021,39145.21,39747.76,34408,36742.22,118300.9209,1
1/16/2021,36737.43,37950,35357.8,35994.98,86348.43151,1
1/17/2021,35994.98,36852.5,33850,35828.61,80157.72738,1
1/18/2021,35824.99,37469.83,34800,36631.27,70698.11875,1
1/19/2021,36622.46,37850,35844.06,35891.49,79611.30777,1
1/20/2021,35901.94,36415.31,33400,35468.23,89368.42292,1
1/21/2021,35468.23,35600,30071,30850.13,135004.0767,1
1/22/2021,30851.99,33826.53,28850,32945.17,142971.684,1
1/23/2021,32950,33456,31390.16,32078,64595.28768,1
1/24/2021,32078,33071,30900,32259.9,57978.03797,1
1/25/2021,32259.45,34875,31910,32254.2,88499.22692,1
1/26/2021,32254.19,32921.88,30837.37,32467.77,84972.20691,1
1/27/2021,32464.01,32557.29,29241.72,30366.15,95911.96171,1
1/28/2021,30362.19,33783.98,29842.1,33364.86,92621.14562,1
1/29/2021,33368.18,38531.9,31915.4,34252.2,231827.0056,1
1/30/2021,34246.28,34933,32825,34262.88,84889.68134,1
1/31/2021,34262.89,34342.69,32171.67,33092.98,68742.28038,1
2/1/2021,33092.97,34717.27,32296.16,33526.37,82718.27688,1
2/2/2021,33517.09,35984.33,33418,35466.24,78056.65988,1
2/3/2021,35472.71,37662.63,35362.38,37618.87,80784.33366,1
2/4/2021,37620.26,38708.27,36161.95,36936.66,92080.7359,1
2/5/2021,36936.65,38310.12,36570,38290.24,66681.33428,1
2/6/2021,38289.32,40955.51,38215.94,39186.94,98757.31118,1
2/7/2021,39181.01,39700,37351,38795.69,84363.67976,1
2/8/2021,38795.69,46794.45,37988.89,46374.87,138597.5369,1
2/9/2021,46374.86,48142.19,44961.09,46420.42,115499.8617,1
2/10/2021,46420.42,47310,43727,44807.58,97154.1822,1
2/11/2021,44807.58,48678.9,43994.02,47969.51,89561.08145,1
2/12/2021,47968.66,48985.8,46125,47287.6,85870.0357,1
2/13/2021,47298.15,48150,46202.53,47153.69,63768.0974,1
2/14/2021,47156.78,49707.43,47014.17,48577.79,73735.47553,1
2/15/2021,48580.47,49010.92,45570.79,47911.1,79398.15678,1
2/16/2021,47911.1,50689.18,47003.62,49133.45,88813.2663,1
