timestamp,open,high,low,close,volume,MA_7,MA_25,MA_99,EMA_7,EMA_30,MACD,Signal_Line,RSI_6,RSI_14,trend
8/8/2020,11594.36,11808.27,11512,11761.41,41858.16104,11478.02,10413.0408,9616.282525,11523.38611,10554.71051,593.5888973,526.9444007,81.88227684,74.75967025,1
8/9/2020,11761.02,11797.11,11521.97,11681.68,41493.06734,11565.21,10512.404,9643.652525,11562.95958,10627.41822,582.7610804,538.1077366,72.78656497,71.81892984,1
8/10/2020,11681.69,12067.35,11450,11892.92,84952.33789,11661.36857,10622.772,9673.94303,11645.44969,10709.06349,584.4876503,547.3837194,79.28262886,63.81434453,1
8/11/2020,11892.9,11935,11125,11392.08,90748.28463,11689.95571,10712.2824,9699.398788,11582.10726,10753.12907,539.2264997,545.7522754,34.58948086,56.93901279,1
8/12/2020,11392.09,11617.52,11150,11564.33,64909.61364,11664.15857,10808.0444,9725.080606,11577.66295,10805.46462,511.3611936,538.8740591,42.37650735,56.66655168,1
8/13/2020,11564.34,11792.96,11270.36,11780,70132.4915,11666.66429,10910.8848,9751.717778,11628.24721,10868.33787,500.9063676,531.2805208,56.8961549,59.21111415,1
8/14/2020,11779.77,11850,11634.03,11760.54,59818.8527,11690.42286,11014.8752,9769.638384,11661.32041,10925.8993,485.4545652,522.1153296,49.96372551,56.11288152,1
8/15/2020,11760.55,11980,11680,11852.4,56237.90505,11703.42143,11113.3712,9790.369596,11709.09031,10985.67353,475.1440697,512.7210777,57.04685797,50.82547284,1
8/16/2020,11852.4,11931.72,11686,11911,41368.23691,11736.18143,11209.0848,9814.325152,11759.56773,11045.37202,466.3259428,503.4420507,50.85389353,67.2636059,1
8/17/2020,11910.99,12468,11769.78,12281.13,84734.21154,11791.64,11316.1992,9850.268182,11889.9583,11125.09834,483.6289381,499.4794282,97.90294945,69.99834183,1
8/18/2020,12281.15,12387.77,11817.93,11945.01,75923.83553,11870.63,11412.4876,9884.444848,11903.72122,11177.99586,464.8609835,492.5557392,67.43295721,62.71253967,1
8/19/2020,11945.1,12020.08,11561,11754.59,73940.16961,11897.81,11494.6544,9914.180202,11866.43842,11215.19549,429.6689851,479.9783884,48.80882063,50.18620541,1
8/20/2020,11754.38,11888,11668,11853.55,46085.25435,11908.31714,11571.5348,9939.87899,11863.21631,11256.37965,405.0946389,465.0016385,54.05770925,51.69900287,1
8/21/2020,11853.54,11878,11485.81,11531.34,64448.30614,11875.57429,11591.59,9957.448283,11780.24723,11274.11903,355.5214089,443.1055926,38.33730493,48.8906998,1
8/22/2020,11531.23,11686,11376.81,11662.96,43678.70165,11848.51143,11621.8576,9981.150707,11750.92543,11299.20554,323.1300587,419.1104858,41.44371007,48.2414053,1
8/23/2020,11663.51,11718.07,11514.13,11648.13,37900.00469,11810.95857,11643.7616,10004.04828,11725.22657,11321.7168,292.8868065,393.8657499,21.07370037,49.38647726,1
8/24/2020,11648.12,11824.9,11585.09,11748.2,46212.39187,11734.82571,11669.7052,10024.93879,11730.96993,11349.23184,273.8370014,369.8600002,38.53235599,47.24136879,1
8/25/2020,11748.19,11767.85,11117.64,11318.42,69590.92327,11645.31286,11669.0236,10040.94374,11627.83245,11347.24398,221.5068464,340.1893695,30.1283862,48.55680687,1
8/26/2020,11318.42,11539.32,11244,11461.43,53998.23123,11603.43286,11655.434,10057.97303,11586.23183,11354.61082,189.3913478,310.0297652,32.82465485,47.96055083,1
8/27/2020,11461.42,11592.2,11125,11330.38,63246.03638,11528.69429,11665.7952,10076.34626,11522.26888,11353.04754,151.6171954,278.3472512,39.42716444,40.77937099,1
8/28/2020,11330.38,11542.65,11276.89,11526.91,45953.90837,11528.06143,11678.0792,10101.17717,11523.42916,11364.26447,135.9718373,249.8721684,43.29981187,45.53321174,1
8/29/2020,11526.9,11580.02,11417.04,11465.84,32973.7992,11499.90143,11689.034,10124.36747,11509.03187,11370.81773,117.2928605,223.3563068,41.4136466,42.52128154,1
8/30/2020,11465.84,11719,11458,11711.16,43177.87905,11508.90571,11687.684,10149.94333,11559.5639,11392.7753,120.8913504,202.8633156,48.46531208,46.39423771,1
8/31/2020,11711.17,11800.77,11570,11649.51,55353.61774,11494.80714,11683.166,10179.53091,11582.05043,11409.33883,117.4150522,185.7736629,69.73993299,37.17595751,1
9/1/2020,11649.51,12050.85,11515,11921.97,78148.19367,11581.02857,11696.2756,10210.05232,11667.03032,11442.41181,135.0880943,175.6365492,73.78625733,49.51979591,1
9/2/2020,11921.97,11954.57,11160.1,11388.54,87221.8456,11570.61571,11681.3608,10235.78323,11597.40774,11438.93621,104.8422088,161.4776811,52.12191527,43.3251033,1
9/3/2020,11388.54,11462.6,9960.8,10140.85,121950.106,11400.68286,11619.7276,10245.24566,11233.2683,11355.18871,-19.58031919,125.266081,21.3815545,27.98993502,1
9/4/2020,10138.29,10627.05,9875.5,10446.25,92733.59911,11246.30286,11561.8608,10254.03717,11036.51373,11296.5475,-92.47682612,81.71749961,30.87754834,35.99489921,1
9/5/2020,10446.25,10565.68,9825,10166.69,90001.60557,11060.71,11512.8452,10261.50808,10819.0578,11223.65347,-170.8366897,31.20666176,21.40071625,31.39823713,1
9/6/2020,10166.69,10347.14,9994.86,10256.2,56368.78882,10852.85857,11460.52,10267.14929,10678.34335,11161.23712,-223.1424894,-19.66316848,24.4632613,33.01086529,1
9/7/2020,10255.89,10410.75,9875,10373.44,62620.23068,10670.56286,11404.2576,10276.49444,10602.11751,11110.4115,-252.2274039,-66.17601555,19.90609562,33.29046843,1
9/8/2020,10373.45,10438,9850,10126.65,73491.87842,10414.08857,11338.902,10275.74576,10483.25063,11046.94301,-291.8272952,-111.3062715,22.4019001,34.84027059,1
9/9/2020,10126.66,10343,9981.01,10219.2,49347.11378,10247.04,11273.574,10282.82818,10417.23797,10993.54024,-312.1442779,-151.4738728,53.46359577,33.99291283,1
9/10/2020,10219.29,10483.35,10070.83,10336.87,58253.75375,10275.04286,11210.6088,10289.60222,10397.14598,10951.17442,-315.1181615,-184.2027305,44.20239155,37.15356348,1
9/11/2020,10336.86,10397.6,10200,10387.89,43830.25447,10266.70571,11134.8792,10295.65101,10394.83199,10914.83349,-309.7870656,-209.3195975,65.47329248,34.69618634,1
9/12/2020,10387.89,10477.97,10269.25,10440.92,35379.1531,10305.88143,11074.7156,10303.93141,10406.35399,10884.25842,-297.8496308,-227.0256042,63.61639393,36.19941185,1
9/13/2020,10440.67,10580.11,10200,10332.83,43837.60987,10316.82857,11017.8452,10310.66404,10387.97299,10848.6824,-293.725206,-240.3655245,46.96555331,30.72853312,1
9/14/2020,10332.84,10750,10212.34,10671.77,67059.29136,10359.44714,10970.574,10320.00525,10458.92224,10837.26869,-260.1085745,-244.3141345,85.80191777,37.31321593,1
9/15/2020,10671.77,10930.04,10606.48,10785.31,61822.45279,10453.54143,10940.7328,10330.1396,10540.51918,10833.91652,-221.7492356,-239.8011547,86.18287336,34.61669635,1
9/16/2020,10785.23,11093,10661.22,10954.01,64991.51244,10558.51429,10912.3748,10342.07475,10643.89189,10841.66449,-175.7110158,-226.983127,87.02899246,43.47499647,1
9/17/2020,10954.01,11045.46,10745.83,10939.99,55601.61453,10644.67429,10884.0492,10352.73121,10717.91642,10848.00807,-138.7571853,-209.3379386,84.66571228,69.0629085,1
9/18/2020,10940,11038.03,10812.84,10933.39,47266.72828,10722.60286,10851.4568,10369.42808,10771.78481,10853.51658,-108.7499713,-189.2203452,82.8361493,63.55229627,1
9/19/2020,10933.4,11179.79,10887.37,11080.65,38440.03686,10813.99286,10841.946,10385.74646,10849.00111,10868.17035,-72.25349341,-165.8269748,97.386764,77.44690563,1
9/20/2020,11080.64,11080.64,10723,10920.28,39157.92257,10897.91429,10820.3,10400.36202,10866.82083,10871.53226,-55.62903359,-143.7873866,70.35332274,69.1287115,1
9/21/2020,10920.28,10988.86,10296.35,10417.22,70683.43118,10861.55,10783.7736,10411.22182,10754.42062,10842.22179,-82.10036525,-131.4499823,31.59568404,51.03174902,1
9/22/2020,10417.22,10572.71,10353,10529.61,43991.23548,10825.02143,10743.8816,10422.36919,10698.21797,10822.05329,-92.93881183,-123.7477482,27.51404048,60.13868481,1
9/23/2020,10529.61,10537.15,10136.82,10241.46,51876.56808,10723.22857,10694.9064,10429.6002,10584.02848,10784.59566,-123.3576653,-123.6697316,21.32070979,50.5098862,1
9/24/2020,10241.46,10795.24,10190.93,10736.32,57676.61943,10694.13286,10655.9128,10442.4404,10622.10136,10781.4811,-106.3083036,-120.197446,44.22451336,57.80166639,1
9/25/2020,10736.33,10760.53,10556.24,10686.67,48101.11701,10658.88714,10617.3992,10455.57525,10638.24352,10775.36425,-95.69973465,-115.2979037,37.75303392,55.83860302,1
9/26/2020,10686.57,10820.94,10644.68,10728.6,28420.83666,10608.59429,10569.6644,10469.90222,10660.83264,10772.34721,-82.95273925,-108.8288708,43.56795791,55.64618694,1
9/27/2020,10728.59,10799,10594.82,10774.25,30549.48325,10587.73286,10545.0928,10484.19818,10689.18698,10772.46997,-68.37885123,-100.7388669,67.28741175,58.88126127,1
9/28/2020,10774.26,10950,10626,10696.12,50095.25173,10627.57571,10567.3036,10498.35404,10690.92023,10767.54416,-62.41390932,-93.0738754,58.33909272,50.54736075,1
9/29/2020,10696.11,10867.54,10635.87,10840.48,41874.8984,10671.98571,10583.0728,10510.01859,10728.31018,10772.2497,-45.51335473,-83.56177127,85.04762573,51.22321108,1
9/30/2020,10840.58,10849.34,10665.13,10776.59,39596.02732,10748.43286,10607.4688,10521.65192,10740.38013,10772.52972,-36.85014695,-74.2194464,54.7531928,45.87456751,1
10/1/2020,10776.59,10920,10437,10619.13,60866.33289,10731.69143,10621.986,10535.01192,10710.0676,10762.63296,-42.20370043,-67.81629721,43.64532761,43.00580706,1
10/2/2020,10619.13,10664.64,10374,10570.4,50130.39371,10715.08143,10629.8644,10548.35444,10675.1507,10750.23084,-49.80441953,-64.21392167,35.30340753,42.23015639,1
10/3/2020,10570.4,10603.56,10496.46,10542.06,22298.22134,10688.43286,10646.4808,10562.29232,10641.87802,10736.80046,-57.4525679,-62.86165092,27.71304064,37.8530156,1
10/4/2020,10542.07,10696.87,10517.87,10666.63,23212.0016,10673.05857,10664.378,10579.00576,10648.06602,10732.27333,-52.85276883,-60.8598745,47.40107517,44.1854601,1
10/5/2020,10666.62,10798,10615.64,10792.21,34025.76165,10686.78571,10682.5916,10595.93364,10684.10201,10736.14022,-38.62884912,-56.41366942,45.60037917,60.39507898,1
10/6/2020,10792.2,10800,10525,10599.66,48674.74047,10652.38286,10691.0624,10610.14677,10662.99151,10727.33504,-42.40465164,-53.61186587,36.9372296,51.85922446,1
10/7/2020,10599.65,10681.87,10546.17,10666.39,32811.99028,10636.64,10700.0812,10625.57949,10663.84113,10723.4031,-39.5564667,-50.80078603,54.02898551,62.78038775,1
10/8/2020,10666.4,10950,10530.41,10925.57,51959.69157,10680.41714,10723.7908,10642.68626,10729.27335,10736.44613,-16.19886919,-43.88040266,72.28307924,56.63220606,1
10/9/2020,10925.44,11104.64,10829,11050.64,48240.07324,10749.02286,10738.9456,10662.52566,10809.61501,10756.7167,12.26293934,-32.65173426,78.45425656,62.11480725,1
10/10/2020,11050.64,11491,11050.51,11293.22,43648.03694,10856.33143,10759.262,10685.10101,10930.51626,10791.32982,53.77343958,-15.36669949,80.96749004,66.578969,1
10/11/2020,11293.22,11445,11221,11369.02,29043.85134,10956.67286,10775.8624,10707.66222,11040.14219,10828.60015,91.7298322,6.052606845,79.98253475,67.16042401,1
10/12/2020,11369.02,11720.01,11172,11528.25,52825.28371,11061.82143,10799.3928,10732.49899,11162.16915,10873.73885,133.1245007,31.46698562,100,72.93544351,1
10/13/2020,11528.24,11557,11300,11420.56,42205.28371,11179.09286,10818.8796,10753.47232,11226.76686,10909.01763,155.4484774,56.26328398,88.89278531,66.31821762,1
10/14/2020,11420.57,11547.98,11280,11417.89,41415.10602,11286.45,10832.3692,10775.29556,11274.54764,10941.84811,170.9542885,79.20148489,84.52260743,68.68393758,1
10/15/2020,11417.89,11617.34,11250.83,11505.12,48760.71768,11369.24286,10855.7628,10796.19515,11332.19073,10978.18823,188.1130375,100.9837954,83.65521327,76.91424405,1
10/16/2020,11505.13,11541.15,11200,11319.32,48797.7495,11407.62571,10891.8468,10817.27485,11328.97305,11000.19673,184.5911111,117.7052585,52.11021636,71.00144698,1
10/17/2020,11319.24,11402.42,11255,11360.2,22368.91524,11417.19429,10925.0704,10838.20273,11336.77979,11023.42275,182.9892472,130.7620563,49.24421594,72.78230747,1
10/18/2020,11360.31,11505,11346.22,11503.14,23284.04119,11436.35429,10975.5376,10861.12303,11378.36984,11054.37225,191.0514992,142.8199449,47.78653409,73.05794601,1
10/19/2020,11503.14,11823.99,11407.96,11751.47,47414.53469,11468.24286,11016.1436,10885.85758,11471.64488,11099.3463,215.0006539,157.2560867,73.37430247,74.76557821,1
10/20/2020,11751.46,12038.38,11677.59,11909.99,62134.75066,11538.16143,11065.0764,10912.80071,11581.23116,11151.64589,243.9595569,174.5967807,78.48790089,84.43434158,1
10/21/2020,11910,13217.68,11886.95,12780.96,114584.4568,11732.88571,11147.1708,10948.40788,11881.16337,11256.76293,333.3470784,206.3468403,88.72189579,89.05903084,1
10/22/2020,12780.75,13185,12678.08,12968.52,70038.82414,11941.94286,11234.9416,10986.49798,12153.00253,11367.19887,414.5432611,247.9861244,100,88.76168286,1
10/23/2020,12968.84,13027.69,12720.08,12923.07,50386.99984,12171.05,11324.0196,11024.77424,12345.5194,11467.57765,469.8087232,292.3506442,97.25173392,86.63314617,1
10/24/2020,12923.06,13166.73,12870,13111.73,35952.20907,12421.26857,11414.8696,11064.74808,12537.07205,11573.652,522.8037294,338.4412612,97.32566829,86.34504923,1
10/25/2020,13111.73,13350,12888,13028.83,38481.5795,12639.22429,11504.9592,11103.72333,12660.01154,11667.53445,551.7530508,381.1036192,91.63331291,83.07936369,1
10/26/2020,13029.64,13238.81,12765,13052.19,60951.67299,12825.04143,11602.2816,11142.54354,12758.05615,11756.86707,570.0098347,418.8848623,90.82493388,82.11052862,1
10/27/2020,13052.15,13789.29,13019.87,13636.17,80811.01945,13071.63857,11724.9124,11187.74949,12977.58461,11878.11242,624.4030434,459.9884985,88.45679956,88.88058261,1
10/28/2020,13636.16,13859.48,12888,13266.4,94440.56123,13140.98714,11833.886,11226.90505,13049.78846,11967.67936,630.4057791,494.0719546,61.50897907,78.73614501,1
10/29/2020,13266.4,13642.91,12920.77,13455.7,74872.60213,13210.58429,11945.4488,11266.67818,13151.26635,12063.68069,643.0255204,523.8626678,68.52020557,79.39019172,1
10/30/2020,13455.69,13669.98,13115,13560.1,70657.77888,13301.58857,12056.1644,11306.64616,13253.47476,12160.22387,653.913061,549.8727464,66.56078481,84.61177256,1
10/31/2020,13560.1,14100,13411.5,13791,67339.23852,13398.62714,12183.818,11349.60778,13387.85607,12265.43523,673.410558,574.5803087,75.37673719,85.4650077,1
11/1/2020,13791,13895,13603,13761.5,36285.64853,13503.29429,12307.6224,11390.62879,13481.26705,12361.95554,678.6589039,595.3960278,73.52057565,84.07713665,1
11/2/2020,13761.49,13830,13195.05,13549.37,64566.42191,13574.32,12412.5744,11427.17253,13498.29279,12438.56293,658.1148,607.9397822,46.17957746,77.4287545,1
11/3/2020,13549.63,14066.11,13284.99,14023.53,74115.63079,13629.65714,12531.49,11457.41061,13629.60209,12540.81887,672.3438377,620.8205933,80.5198365,79.41158462,1
11/4/2020,14023.53,14259,13525,14144.01,93016.98826,13755.03,12645.5216,11490.11505,13758.20407,12644.25055,685.4408463,633.7446439,79.37553881,73.97583156,1
11/5/2020,14144.01,15750,14093.56,15590.02,143741.5227,14059.93286,12814.3616,11535.46343,14216.15805,12834.30019,803.2419687,667.6441089,90.38548771,81.96171665,1
11/6/2020,15590.02,15960,15166,15579.92,122618.1977,14348.47857,12976.4284,11580.71909,14557.09854,13011.43696,885.5768428,711.2306556,89.01883632,82.67435711,1
11/7/2020,15579.93,15753.52,14344.22,14818.3,101431.2066,14495.23571,13112.338,11615.89929,14622.3989,13128.00877,879.2361675,744.831758,67.47065631,68.39527358,1
11/8/2020,14818.3,15650,14703.88,15475.1,65547.17857,14740.03571,13274.6264,11653.0097,14835.57418,13279.43401,916.6429186,779.1939901,77.75490968,73.46537465,1
11/9/2020,15475.1,15840,14805.54,15328.41,108976.3341,14994.18429,13427.558,11696.0103,14958.78313,13411.62601,923.8023627,808.1156647,70.76710061,71.32953762,1
11/10/2020,15328.41,15460,15072.46,15297.21,61681.91961,15176.13857,13586.6736,11737.19616,15043.38985,13533.27659,916.3950627,829.7715443,68.88992996,67.36377967,1
11/11/2020,15297.21,15965,15272.68,15684.24,78469.74646,15396.17143,13759.6352,11782.57263,15203.60239,13672.04842,931.0225619,850.0217478,52.36325146,75.18415439,1
11/12/2020,15684.25,16340.7,15440.64,16291.86,102196.3566,15496.43429,13951.184,11828.50141,15475.66679,13841.06852,980.3440207,876.0862024,63.73892302,77.17336318,1
11/13/2020,16291.85,16480,15952.35,16320.7,75691.88101,15602.26,14133.9532,11874.54424,15686.92509,14001.04475,1010.114804,902.8919228,90.42665404,76.83800369,1
11/14/2020,16320.04,16326.99,15670,16070.45,59116.34718,15781.13857,14300.3716,11919.75859,15782.80632,14134.55476,1001.96525,922.7065882,70.50625848,72.07729693,1
11/15/2020,16069.56,16180,15774.72,15957,43596.84151,15849.98143,14427.4132,11962.13828,15826.35474,14252.13187,975.1117212,933.1876148,72.15857416,70.92395137,1
11/16/2020,15957,16880,15864,16713.57,81300.67592,16047.86143,14577.2152,12012.96545,16048.15855,14410.93433,1003.31341,947.2127738,83.03448147,77.32082848,1
11/17/2020,16713.08,17858.82,16538,17659.38,115221.4031,16385.31429,14766.6676,12071.21253,16450.96392,14620.51147,1089.42421,975.655061,86.54228985,79.02888158,1
11/18/2020,17659.38,18476.93,17214.45,17776.12,149019.7881,16684.15429,14953.2432,12135.69778,16782.25294,14824.09912,1153.787438,1011.281536,83.55533852,79.01634996,1
11/19/2020,17777.75,18179.8,17335.65,17802.82,93009.56101,16900.00571,15144.2028,12198.71283,17037.3947,15016.27466,1193.195809,1047.664391,83.53941127,72.86224382,1
11/20/2020,17802.81,18815.22,17740.04,18655.67,88423.01849,17233.57286,15368.342,12268.16404,17441.96353,15251.07436,1278.507258,1093.832964,95.96567714,77.06492414,1
11/21/2020,18655.66,18965.9,18308.58,18703.8,75577.45839,17609.76571,15571.0472,12338.29798,17757.42265,15473.83085,1334.616259,1141.989623,100,89.09992191,1
11/22/2020,18703.8,18750,17610.86,18414.43,81645.73778,17960.82714,15776.9684,12404.58111,17921.67448,15663.54693,1340.283354,1181.648369,87.30610633,81.94055963,1
11/23/2020,18413.88,18766,18000,18368,82961.50609,18197.17429,15973.4604,12469.80333,18033.25586,15838.02777,1325.745684,1210.467832,75.67054528,83.76579375,1
11/24/2020,18368.01,19418.97,18018,19160.01,113581.5092,18411.55,16197.4568,12539.28697,18314.9444,16052.3492,1362.427843,1240.859834,83.66326277,86.70607017,1
11/25/2020,19160,19484.21,18500.27,18719.11,93266.57689,18546.26286,16394.5812,12607.71222,18415.9858,16224.39829,1340.469673,1260.781802,68.55070879,78.54644852,1
11/26/2020,18718.83,18915.03,16188,17149.47,181005.2467,18452.92714,16530.1,12662.20596,18099.35685,16284.08033,1182.776524,1245.180747,26.36577038,56.83061763,1
11/27/2020,17149.47,17457.62,16438.08,17139.52,85297.02479,18236.33429,16673.706,12715.5996,17859.39764,16339.26999,1044.955094,1205.135616,25.15675126,56.54134978,1
11/28/2020,17139.53,17880.49,16865.56,17719.85,64910.69997,18095.77,16821.5588,12778.1098,17824.51073,16428.33967,971.3611513,1158.380723,39.90218826,62.51654302,1
11/29/2020,17719.84,18360.05,17517,18184.99,55329.0163,18062.99286,16983.198,12843.98889,17914.63055,16541.67195,939.737622,1114.652103,47.62815678,66.05048289,1
11/30/2020,18185,19863.16,18184.99,19695.87,115463.4669,18252.68857,17147.432,12925.27919,18359.94041,16745.1686,1024.778132,1096.677309,55.85403903,69.37846984,1
12/1/2020,19695.87,19888,18001.12,18764.96,127698.7627,18196.25286,17274.8336,12996.15556,18461.19531,16875.47772,1005.466302,1078.435107,50.45245073,57.1978052,1
12/2/2020,18764.96,19342,18330,19204.09,75911.01348,18265.53571,17450.2652,13075.80879,18646.91898,17025.71077,1013.907959,1065.529678,76.09810128,58.92216931,1
12/3/2020,19204.08,19598,18867.2,19421.9,66689.39128,18590.16857,17608.1372,13156.21758,18840.66424,17180.30362,1026.342443,1057.692231,77.53703972,59.88029506,1
12/4/2020,19422.34,19527,18565.31,18650.52,71283.6682,18806.02571,17741.0216,13230.15838,18793.12818,17275.15629,962.8537625,1038.724537,60.73375238,49.96825694,1
12/5/2020,18650.51,19177,18500,19147.66,42922.74857,19009.99857,17895.0396,13307.13566,18881.76113,17395.96298,941.7971184,1019.339053,61.0214666,52.59233129,1
12/6/2020,19147.66,19420,18857,19359.4,37043.09186,19177.77143,18042.046,13386.86859,19001.17085,17522.63634,931.4579571,1001.762834,44.51665683,55.56953058,1
12/7/2020,19358.67,19420.91,18902.88,19166.9,41372.29629,19102.20429,18157.0476,13462.17909,19042.60314,17628.71787,897.3864437,980.887556,58.62643259,54.62891073,1
12/8/2020,19166.9,19294.84,18200,18324.11,61626.94761,19039.22571,18237.184,13529.59929,18862.97985,17673.58187,793.2345009,943.356945,33.90296192,45.18504097,1
12/9/2020,18324.11,18639.57,17650,18541.28,79585.5538,18944.53857,18336.0172,13596.46101,18782.55489,17729.5624,719.918369,898.6692298,33.88748207,48.94856152,1
12/10/2020,18541.29,18557.32,17911.12,18254.63,52890.67509,18777.78571,18427.9224,13665.81545,18650.57367,17763.43773,631.4060905,845.2166019,41.19457827,57.70305234,1
12/11/2020,18254.81,18292.73,17572.33,18036.53,72610.72426,18690.07286,18480.8408,13745.5698,18497.06275,17781.05658,537.4650622,783.666294,21.78369182,56.07592862,1
12/12/2020,18036.53,18948.66,18020.7,18808.69,49519.97843,18641.64857,18526.8132,13830.03889,18574.96956,17847.35551,519.3363926,730.8003137,39.11369234,57.18848617,1
12/13/2020,18808.69,19411,18711.12,19174.99,56560.82174,18615.30429,18582.768,13921.03182,18724.97467,17933.00935,528.4351683,690.3272846,50.14963913,56.6223748,1
12/14/2020,19174.99,19349,19000,19273.14,47257.20129,18630.48143,18641.5808,14012.11202,18862.016,18019.46939,537.3714152,659.7361107,74.22812007,46.51323918,1
12/15/2020,19273.69,19570,19050,19426.43,61834.36601,18787.95571,18672.4112,14103.55636,19003.1195,18110.24105,550.4771196,637.8843125,73.35919563,56.25881146,1
12/16/2020,19426.43,21560,19278.6,21335.52,114306.3356,19187.13286,18777.68,14216.77727,19586.21963,18318.32356,706.7639578,651.6602416,93.79885075,65.77838908,1
12/17/2020,21335.52,23800,21230,22797.16,184882.4767,19836.06571,18952.9892,14343.82737,20388.95472,18607.28075,937.7546834,708.8791299,100,71.10038634,1
12/18/2020,22797.15,23285.18,22350,23107.39,79646.13432,20560.47429,19142.5648,14472.82253,21068.56354,18897.61038,1132.791352,793.6615744,100,79.56680089,1
12/19/2020,23107.39,24171.47,22750,23821.61,86045.06468,21276.60571,19329.0288,14608.51667,21756.82516,19215.28777,1329.663371,900.8619337,100,80.13884393,1
12/20/2020,23821.6,24295,23060,23455.52,76690.14569,21888.11,19518.4852,14739.97727,22181.49887,19488.85114,1439.55121,1008.599789,92.55090995,75.89733928,1
12/21/2020,23455.54,24102.77,21815,22719.71,88030.29724,22380.47714,19741.2948,14865.09727,22316.05165,19697.29365,1450.543436,1096.988518,79.95481237,71.01834071,1
12/22/2020,22719.88,23837.1,22353.4,23810.79,87033.12616,23006.81429,20008.1456,14997.81465,22689.73624,19962.68051,1529.662889,1183.523393,76.45044849,81.53271617,1
12/23/2020,23810.79,24100,22600,23232.76,119047.2597,23277.84857,20228.662,15123.54646,22825.49218,20173.65338,1528.108354,1252.440385,55.73843487,75.88876969,1
12/24/2020,23232.39,23794.43,22703.42,23729.2,69013.83425,23410.99714,20450.4304,15252.58879,23051.41913,20403.04349,1549.078124,1311.767933,57.80840703,79.52641838,1
12/25/2020,23728.99,24789.86,23433.6,24712.47,79519.94357,23640.29429,20651.0944,15391.70475,23466.68185,20681.071,1626.291612,1374.672669,60.47893063,83.26062696,1
12/26/2020,24712.47,26867.03,24500,26493.39,97806.51339,24021.97714,20960.2316,15548.87646,24223.35889,21056.05932,1810.320965,1461.802328,76.81001844,84.78952534,1
12/27/2020,26493.4,28422,25700,26281.66,148455.5862,24425.71143,21243.3344,15702.42202,24737.93417,21393.19485,1916.982926,1552.838447,84.63941246,82.62936881,1
12/28/2020,26281.54,27500,26101,27079.41,79721.7425,25048.52571,21549.6348,15865.64556,25323.30312,21760.04744,2042.342206,1650.739199,83.71004138,83.67793856,1
12/29/2020,27079.42,27410,25880,27385,69411.59261,25559.12714,21899.014,16037.03727,25838.72734,22122.94761,2141.661161,1748.923592,95.37272986,83.88964639,1
12/30/2020,27385,28996,27320,28875.54,95356.05783,26365.23857,22288.1292,16222.3497,26597.93051,22558.59873,2313.972238,1861.933321,96.19860677,83.29415173,1
12/31/2020,28875.55,29300,27850,28923.63,75508.50515,27107.3,22670.6984,16411.05848,27179.35538,22969.24591,2426.43998,1974.834653,95.43155642,80.91119993,1
1/1/2021,28923.63,29600,28624.57,29331.69,54182.92501,27767.18857,23077.29,16598.89051,27717.43904,23379.72617,2519.455789,2083.75888,93.50871922,81.09780347,1
1/2/2021,29331.7,33300,28946.53,32178.33,129993.8734,28579.32286,23631.4588,16815.97798,28832.66178,23947.37803,2790.702069,2225.147518,100,84.41800851,1
1/3/2021,32176.45,34778.11,31962.99,33000.05,120957.5668,29539.09286,24209.8096,17040.94212,29874.50883,24531.42138,3036.964402,2387.510895,100,87.88813934,1
1/4/2021,33000.05,33600,28130,31988.71,140899.8857,30240.42143,24759.1728,17255.2296,30403.05912,25012.53678,3114.619,2532.932516,84.73769277,86.00674374,1
1/5/2021,31989.75,34360,29900,33949.53,116049.997,31178.21143,25395.6928,17490.11253,31289.67684,25589.11699,3296.383952,2685.622803,85.74909077,86.89245423,1
1/6/2021,33949.53,36939.21,33288,36769.36,127139.2013,32305.9,26114.1196,17752.0204,32659.59763,26310.42299,3626.170466,2873.732336,89.75174319,92.34755743,1
1/7/2021,36769.36,40365,36300,39432.28,132825.7004,33807.13571,26924.4112,18041.47182,34352.76822,27156.99441,4055.653,3110.116468,91.65786129,93.26103271,1
1/8/2021,39432.48,41950,36500,40582.81,139789.9575,35414.43857,27776.798,18344.13525,35910.27867,28023.17606,4437.704067,3375.633988,90.30090648,93.32257071,1
1/9/2021,40586.96,41380,38720,40088.22,75785.97968,36544.42286,28603.2696,18642.29505,36954.764,28801.56599,4647.005228,3629.908236,85.08984627,89.91400546,1
1/10/2021,40088.22,41350,35111.11,38150.02,118209.5445,37280.13286,29275.8496,18921.16333,37253.578,29404.69206,4603.416049,3824.609799,77.93765967,81.63778975,1
1/11/2021,38150.02,38264.74,30420,35404.47,251156.1383,37768.09857,29780.142,19171.04051,36791.301,29791.7745,4297.786168,3919.245072,56.15893501,70.10454772,1
1/12/2021,35410.37,36628,32531,34051.24,133948.152,37782.62857,30217.896,19405.9802,36106.28575,30066.57873,3901.404965,3915.677051,36.86266435,65.32323835,1
1/13/2021,34049.15,37850,32380,37371.38,124477.9149,37868.63143,30759.8868,19676.40162,36422.55931,30537.85623,3811.24391,3894.790423,40.63417995,68.01365977,1
1/14/2021,37371.38,40100,36701.23,39144.5,102950.3894,37827.52,31387.446,19964.05929,37103.04448,31093.12357,3838.617397,3883.555818,43.81362996,70.19400799,1
